Data da coleta;Esfera; Município/UF;UF;pasta;contratante;Objeto;Descrição do objeto;Número do processo;Contrato;Número da Dispensa / Pregão;Favorecido;CNPJ ;Valor Total Contratado;Qual a quantidade discriminada?;Valor unitário (item) Contratado;Unidade de Medida;fonte da pesquisa;portal de transparência específico do Covid19;Descrição Resumida;ITEM_PADRONIZADO;MEDIDA_PADRONIZADA;PRECO_UNITARIO_PADRONIZADO;QUANTIDADE_PADRONIZADA
22/04/2020;Estadual;---/SC;SC;Segurança;Secretaria de Estado da Segurança Pública;Aquisição de Insumos;Indenização conforme Parecer Jurídico e Despacho do Diretor da DALF SIGEF 17559/2020 necessidade de aquisição de (700) Caixas de luva descartável.;;;;SUPRIMIX SUPRIMENTOS LTDA;16.912.866/0001-09;R$ 18.900,00;Informação não disponível no Diário Oficial e na Nota de Empenho do Portal da Transparência.;Informação não disponível no Diário Oficial e na Nota de Empenho do Portal da Transparência.;Par;http://www.transparencia.sc.gov.br/documentos/extrato/doc/empenho?empenhofiltro[]=160097|2020NE002190;http://transparenciacovid19.sc.gov.br/consultas;Luva;luva;1 par;NA;NA
22/04/2020;Estadual;---/SC;SC;Segurança;Secretaria de Estado da Segurança Pública;Aquisição de Insumos;Indenização conforme Parecer Jurídico e Despacho do Diretor da DALF SIGEF 17561/2020 necessidade de aquisição de (500) Caixas de máscaras.;;;;MEDMED COMERCIO DE MATERIAIS HOSPITALARES EIRELI;34.064.557/0001-08 ;R$ 60.000,00;Informação não disponível no Diário Oficial e na Nota de Empenho do Portal da Transparência.;Informação não disponível no Diário Oficial e na Nota de Empenho do Portal da Transparência.; unidade;http://www.transparencia.sc.gov.br/documentos/extrato/doc/empenho?empenhofiltro[]=160097|2020NE002210;http://transparenciacovid19.sc.gov.br/consultas;Máscara Cirúrgica;mascara;1 unidade;NA;NA
22/04/2020;Estadual;---/SC;SC;Segurança;Secretaria de Estado da Segurança Pública;Aquisição de Insumos;MASCARA PROTETORA DESCARTAVEL;;;Dispensa de Licitação;MEDMED COMERCIO DE MATERIAIS HOSPITALARES EIRELI;34.064.557/0001-08 ;R$ 102.500,00;50.000;2,05; unidade;http://www.transparencia.sc.gov.br/documentos/extrato/doc/empenho?empenhofiltro[]=160097|2020NE002387;http://transparenciacovid19.sc.gov.br/consultas;Máscara Cirúrgica;mascara;1 unidade;2,05;50000,00
20/04/2020;ESTADUAL;Teresina/PI;PI;Saúde;HOSPITAL INFANTIL LUCIDIO PORTELA (HILP);Aquisição de Bens;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM CARÁTER DE URGÊNCIA, PARA ADQUIRIR MONITORES MULTIPARÂMETROS PARA MONTAGEM DE LEITOS DE  RETARGUADA NO HOSPITAL INFANTIL LUCÍDIO PORTELAHILP, PARA PREPARAR O HOSPITAL, BEM COMO DAR ESTRUTURAPARAATENDER OS PACIENTES INFECTADOS PELO COVID - 19 (NOVO CORONAVÍRUS), RESPONSÁVEL PELO SURTO DE ABRANGÊNCIA NACIONAL.;??;063/2020/HILP;00009/2020/HILP/PI;"CENTRO MED DISTRIBUIDORA DE MEDICAMENTOS
E MATERIALMÉDICO HOSPITALAR LTDA- EPP";14.779.196/0001-79;R$ 1.010.000,00;??;??;??;http://www.diariooficial.pi.gov.br/index.php;;;monitor;1 unidade;NA;NA
20/04/2020;ESTADUAL;Teresina/PI;PI;Saúde;HOSPITAL INFANTIL LUCIDIO PORTELA (HILP);Contratação de Serviços;"""CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM CARÁTER DE URGÊNCIA, PARALOCAÇÃO DE EQUIPAMENTOS - RAIO - X MÓVEL, ULTRASSOM MÓVEL E SISTEMACR DE DIGITALIZAÇÃO DE IMAGENS RADIOGRÁFICAS,
EQUIPAMENTO DE ECOCARDIOGRAMA E RADIOLOGIA DE ALTA EFINIÇÃO - PARA USO EXCLUSIVO DE PACIENTES INFECTADOS PELOVIRUS COVID-19, PELO PERÍODO DETRÊS MESES, VISANDO COMPOR A MONTAGEM DE LEITOS DE RETARGUADA NO HOSPITAL INFANTIL LUCÍDIO PORTELA HILP, PARA PREPARAR O HOSPITAL, BEM COMO DAR ESTRUTURA PARA ATENDER OS PACIENTES INFECTADOS PELO COVID - 19 (NOVO CORONAVÍRUS)""";??;064/2020/HILP;00013/2020/HILP/PI;CENTRAL DE LAUDOS E SERVIÇOS LTDA;11.897.718/0001-49;R$ 419.250,00;??;??;??;http://www.diariooficial.pi.gov.br/index.php;;;equipamento ultrassom;1 unidade;NA;NA
20/04/2020;ESTADUAL;Teresina/PI;PI;Saúde;HOSPITAL INFANTIL LUCIDIO PORTELA (HILP);Aquisição de Bens;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA, EM CARÁTER DE URGÊNCIA, ADQUIRIR MONITORES MULTIPARÂMETROS PARA MONTAGEM DE LEITOS DE RETARGUADA NO HOSPITAL INFANTIL LUCÍDIO PORTELA - HILP, PARA PREPARAR O HOSPITAL, BEM COMO DAR ESTRUTURA PARA ATENDER OS PACIENTES INFECTADOS PELO COVID - 19 (NOVO CORONAVÍRUS), RESPONSÁVEL PELO SURTO DE ABRANGÊNCIA NACIONAL.;00.00.681/2020/HILP;70/2020;018/2020;DISTRIBUIDORA DE MEDICAMENTOS SAUDE & VIDA LTDA;10.645.510/0001-70;R$ 625.000,00;??;??;??;http://www.diariooficial.pi.gov.br/index.php;;;monitor;1 unidade;NA;NA
20/04/2020;ESTADUAL;Teresina/PI;PI;Saúde;MATERNIDADE DONA EVANGELINA ROSA;Aquisição de Insumos;AQUISIAÇÃO DE MEDICAMENTOS E INSUMOS (ÁLCOOL GEL, AVENTAL CIRÚRGICO, FILTRO, LUVA CIRÚRGICA, LUVA PARA PROCEDIEMENTOS ETC);0152/2020;025/2020;026/2020;NORT MED COMERCIO E SERVIÇO DE PRODUTOS HOSPITALARES EIRELE;06.553.564/0106-05;R$ 234.000,00;??;??;??;http://www.diariooficial.pi.gov.br/index.php;;;luva;1 par;NA;NA
20/04/2020;ESTADUAL;Teresina/PI;PI;Saúde;MATERNIDADE DONA EVANGELINA ROSA;Aquisição de Insumos;AQUISIAÇÃO DE MEDICAMENTOS E INSUMOS (ÁLCOOL GEL, AVENTAL CIRÚRGICO, FILTRO, LUVA CIRÚRGICA, LUVA PARA PROCEDIEMENTOS ETC);??;030/2020;028/2020;MEDPLUS EIRELI;11.401.085/0001-36;R$ 1.118.550,00;??;??;??;http://www.diariooficial.pi.gov.br/index.php;;;luva;1 par;NA;NA
20/04/2020;ESTADUAL;Teresina/PI;PI;Saúde;MATERNIDADE DONA EVANGELINA ROSA;Aquisição de Insumos;AQUISIÇÃO DE MEDICAMENTOS E INSUMOS ( FILTRO, LUVA CIRÚRGICA, LUVA, MÁSCARA, SAPATILHA E SISTEMA FECHADO DE ASPIRAÇÃO);??;024/2020;033/2020;EXCLUSIVA DISTRIBUIDORA DE MEDICAMNETOS LTDA-ME;06.553.564/0106-05;R$ 490.000,00;??;??;??;http://www.diariooficial.pi.gov.br/index.php;;;mascara;1 unidade;NA;NA
20/04/2020;ESTADUAL;Teresina/PI;PI;Saúde;MATERNIDADE DONA EVANGELINA ROSA;Aquisição de Insumos;AQUISIAÇÃO DE MEDICAMENTOS E INSUMOS (ÁLCOOL GEL, AVENTAL CIRÚRGICO, FILTRO, LUVA CIRÚRGICA, LUVA PARA PROCEDIEMENTOS ETC);??;027/2020;028/2020;DISTRIBUIDORA DE MEDICAMENTOS SAUDE & VIDA LTDA;010.645.510/0001-70;R$ 748.750,00;??;??;??;http://www.diariooficial.pi.gov.br/index.php;;;luva;1 par;NA;NA
20/04/2020;MUNICIPAL;Teresina/PI;PI;Saúde;Fundação Municipal de Saúde de Teresina/PI;Contratação de Serviços;LOCAÇÃO DE MONITOR MULTIPARAMÉTRICO E VENTILADOR MECÂNICO, DESTINADOS A ATENDER AS NECESSIDADES DA FUNDAÇÃO MUNICIPAL DE SAÚDE - FMS;??;039/2020;??;Locmed Hospitalar Ltda;04.238.951/0001-54;R$ 469.500,00;??;??;??;"http://transparencia.teresina.pi.gov.br/covid19.jsf; http://dom.pmt.pi.gov.br/lista_diario.php";http://transparencia.teresina.pi.gov.br/covid19.jsf;;monitor;1 unidade;NA;NA
23/04/2020;MUNICIPAL;Jaboatão dos Guararapes/PE;PE;EDUCAÇÃO;Secretaria Municipal de Educação - Jaboatão dos Guararapes/PE;AQUISIÇÃO DE INSUMOS ;Máscara com proteção dupla;-;-;025/2020 - SME;AJS COMERCIO E REPRESENTACOES LTDA;02.871.166/0001-09;R$ 15.000,00;100;150,00;Caixa;Portal da Transparência do Município.;https://jaboataoemacao.jaboatao.pe.gov.br/aquisicoes-emergenciais/;;mascara;1 unidade;NA;NA
22/04/2020;ESTADUAL;---/PE;PE;SAÚDE;Fundo Estadual de Saúde;AQUISIÇÃO DE INSUMOS ;MÁSCARAS DE PROTEÇÃO;PROC. Nº. 0054.2020;-;DL Nº. 0046.2020 ;Equilibrium Distribuidora de Medicamentos EIRELI ;07.642.426/0001-98;R$ 1.533.680,00;80.720;19,00;-;Portal da Transparência do Governo de Pernambuco;https://comprasemergenciaiscovid19.saude.pe.gov.br/;;mascara;1 unidade;NA;NA
22/04/2020;ESTADUAL;---/PE;PE;SAÚDE;Fundo Estadual de Saúde;AQUISIÇÃO DE INSUMOS ;ÁLCOOL EM GEL A 70% 500ML;PROC. Nº. 0051.2020;-;DL Nº. 0043.2020 ;GHF INDUSTRIA E COMERCIO DE COSMÉTICOS EIRELI ;05.552.477/0001-01;R$ 12.180,00;1.740;7,00;-;Portal da Transparência do Governo de Pernambuco;https://comprasemergenciaiscovid19.saude.pe.gov.br/;;alcool;1 litro;NA;NA
22/04/2020;ESTADUAL;---/PE;PE;SAÚDE;Fundo Estadual de Saúde;AQUISIÇÃO DE INSUMOS ;ÓCULOS DE SEGURANÇA INDIVIDUAL;PROC. Nº. 0053.2020 ;-;DL Nº. 0045.2020;A.L.B. CORREIA DE SOUZA ACESSORIOS & FERRAMENTAS EPP ;13.265.564/0001-06;R$ 210.000,00;30.000;7,00;-;Portal da Transparência do Governo de Pernambuco;https://comprasemergenciaiscovid19.saude.pe.gov.br/;;oculos;1 unidade;NA;NA
22/04/2020;ESTADUAL;---/PE;PE;SAÚDE;Fundo Estadual de Saúde;AQUISIÇÃO DE INSUMOS ;Óculos cirúrgico de proteção;PROC. Nº. 0049.2020;-;DL Nº. 0042.2020 ;Esperança Nordeste Ltda ;03.666.136/0001-23;R$ 12.060,00;-;-;-;Portal da Transparência do Governo de Pernambuco;https://comprasemergenciaiscovid19.saude.pe.gov.br/;;oculos;1 unidade;NA;NA
22/04/2020;ESTADUAL;---/PE;PE;SAÚDE;Fundo Estadual de Saúde;AQUISIÇÃO DE INSUMOS ;MÁSCARA DE PROTEÇÃO DESCARTÁVEL - PARTE EXTERNA COMPOSTA  POR  UM  NÃO  TECIDO,CONCHA;PROC. Nº. 0035.2020;-;DL Nº. 0028.2020 ;EQUILIBRIUM DISTRIBUIDORA DE MEDICAMENTOS EIRELI ;07.642.426/0001-98;R$ 1.900.000,00;100.000;19,00;-;Portal da Transparência do Governo de Pernambuco;https://comprasemergenciaiscovid19.saude.pe.gov.br/;;mascara;1 unidade;19,00;100000,00
22/04/2020;ESTADUAL;---/PE;PE;SAÚDE;Fundo Estadual de Saúde;AQUISIÇÃO DE INSUMOS ;ÁLCOOL ETÍLICO 70% - 01 Litro;PROC. Nº. 0021.2020 ;-;DL Nº. 0014.2020;Usina PETRIBU S.A, ;10.645.075/0001-83;R$ 45.738,00;9.240;4,95;-;Portal da Transparência do Governo de Pernambuco;https://comprasemergenciaiscovid19.saude.pe.gov.br/;;alcool;1 litro;4,95;9240,00
22/04/2020;ESTADUAL;---/PE;PE;SAÚDE;Fundo Estadual de Saúde;AQUISIÇÃO DE BENS;MONITORES MULTIPARÂMETROS;PROC. Nº. 0024.2020;-;DL Nº. 0017.2020 ;Alfa Med Sistemas Médicos Ltda ;11.405.384/0001-49;R$ 74.000,00;10;7.400,00;-;Portal da Transparência do Governo de Pernambuco;https://comprasemergenciaiscovid19.saude.pe.gov.br/;;monitor;1 unidade;7400,00;10,00
22/04/2020;ESTADUAL;---/PE;PE;SAÚDE;Fundo Estadual de Saúde;AQUISIÇÃO DE INSUMOS ;MÁSCARAS TRIPLAS, AVENTAIS E TOUCAS;PROC. Nº. 0037.2020;-;DL Nº. 0030.2020 ;DESCARTEX CONFECÇÕES E COMÉRCIO LTDA ;00.165.933/0001-39;R$ 350.000,00;-;-;-;Portal da Transparência do Governo de Pernambuco;https://comprasemergenciaiscovid19.saude.pe.gov.br/;;touca;1 unidade;NA;NA
22/04/2020;ESTADUAL;---/PE;PE;SAÚDE;Fundo Estadual de Saúde;AQUISIÇÃO DE INSUMOS ;MÁSCARAS N95;PROC. Nº. 0040.2020;-;DL Nº. 0033.2020 ;Ativa PE Comércio e Serviços EIRELI ME ;08.140.532/0001-36;R$ 2.850.000,00;150.000;19,00;-;Portal da Transparência do Governo de Pernambuco;https://comprasemergenciaiscovid19.saude.pe.gov.br/;;mascara n-95;1 unidade;19,00;150000,00
22/04/2020;ESTADUAL;---/PE;PE;SAÚDE;Fundo Estadual de Saúde;AQUISIÇÃO DE BENS;MONITORES MULTIPARAMÉTRICOS e ELETROCARDIOGRÁFOS;PROC. Nº. 0029.2020;-;DL Nº. 0022.2020 ;MTB Tecnologia LTDA EPP ;01.405.834/0001-40;R$ 832.500,00;"90 monitores
10 eletrocardiógrafos";-;-;Portal da Transparência do Governo de Pernambuco;https://comprasemergenciaiscovid19.saude.pe.gov.br/;;monitor;1 unidade;NA;NA
22/04/2020;ESTADUAL;---/PE;PE;SAÚDE;Fundo Estadual de Saúde;AQUISIÇÃO DE INSUMOS ;LUVAS e AVENTAIS;PROC. Nº. 0014.2020;-;DL Nº. 0008.2020 ;Cirúrgica Pharma Com. de Produtos Cirúrgica Ltda EPP ;05.295.083/0001-07;R$ 598.282,00;;;-;Portal da Transparência do Governo de Pernambuco;https://comprasemergenciaiscovid19.saude.pe.gov.br/;;luva;1 par;NA;NA
22/04/2020;ESTADUAL;---/PE;PE;SAÚDE;Fundo Estadual de Saúde;AQUISIÇÃO DE BENS;EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL-EPI E ÁLCOOL A 70%;PROC. Nº. 0008.2020;-;DL Nº. 0002.2020 ;Injefarma Cavalcanti e Silva Distribuidora Ltda ;09.607.807/0001-61;R$ 87.950,00;;;-;Portal da Transparência do Governo de Pernambuco;https://comprasemergenciaiscovid19.saude.pe.gov.br/;;alcool;1 litro;NA;NA
22/04/2020;ESTADUAL;---/PE;PE;SAÚDE;Fundo Estadual de Saúde;AQUISIÇÃO DE INSUMOS ;LUVAS, TOUCAS e ÁLCOOL 70% ;PROC. Nº. 0016.2020;-;DL Nº. 0010.2020 ;Vision Médica EIRELI ME ;23.039.218/0001-55;R$ 6.627,20;-;-;-;Portal da Transparência do Governo de Pernambuco;https://comprasemergenciaiscovid19.saude.pe.gov.br/;;touca;1 unidade;NA;NA
22/04/2020;ESTADUAL;---/PE;PE;SAÚDE;Fundo Estadual de Saúde;AQUISIÇÃO DE BENS;"MONITORES DE PARÂMETROS FISIOLÓGICOS BÁSICO; COM CAPNOGRAFIA E DE TRANSPORTE";Proc. SEI nº 0030308067.000058/2020-65;-;;" SAFE – Suporte à Vida e Comércio Internacional LTDA
MTB TECNOLOGIA LTDA-EPP";08.675.394/0001-90;R$ 483.000,00;-;-;-;Portal da Transparência do Governo de Pernambuco;https://comprasemergenciaiscovid19.saude.pe.gov.br/;;monitor;1 unidade;NA;NA
22/04/2020;ESTADUAL;---/PE;PE;SAÚDE;Fundo Estadual de Saúde;AQUISIÇÃO DE BENS;OXÍMETRO DE PULSO;Proc. SEI nº 0030308067.000061/2020-89;-;; VIVA DISTRIBUIDORA DE PRODUTOS EIRELI-ME ;20.008.831/0001-17;R$ 161.400,00;-;-;-;Portal da Transparência do Governo de Pernambuco;https://comprasemergenciaiscovid19.saude.pe.gov.br/;;oximetro;1 unidade;NA;NA
23/04/2020;ESTADUAL;---/PE;PE;SAÚDE;Fundo Estadual de Saúde;CONTRATAÇÃO DE SERVIÇOS ;Habilitação de Leitos em UTIs. Diárias de leitos de UTI em hospitais privados para pacientes do SUS;Aviso de Chamamento Público - Port. SES n.º 135/2020;-;Portaria SES n.º 140/2020, de 08.04.2020;Hospital São Marcos;02.284.062/0004-40;A depender do número de diárias utilizadas;Máximo de 10 diárias por dia;2.000,00;Diária de leito de UTI;Portal da Transparência do Governo de Pernambuco;https://comprasemergenciaiscovid19.saude.pe.gov.br/;;leitos;1 unidade;2000,00;10,00
23/04/2020;ESTADUAL;---/PE;PE;SAÚDE;Fundo Estadual de Saúde;CONTRATAÇÃO DE SERVIÇOS ;Habilitação de Leitos em UTIs. Diárias de leitos de UTI em hospitais privados para pacientes do SUS.;Aviso de Chamamento Público - Port. SES n.º 135/2020;-;Portaria SES n.º 140/2020, de 08.04.2020;Hospital Santa Joana;10.839.561/0001-32;A depender do número de diárias utilizadas;"Máximo de 5 diárias de UTI por dia
";2.000,00;Diária de leito de UTI;Portal da Transparência do Governo de Pernambuco;https://comprasemergenciaiscovid19.saude.pe.gov.br/;;leitos;1 unidade;2000,00;5,00
23/04/2020;ESTADUAL;---/PE;PE;SAÚDE;Fundo Estadual de Saúde;CONTRATAÇÃO DE SERVIÇOS ;Habilitação de Leitos em enfermaria. Diárias de leitos de enfermaria em hospitais privados para pacientes do SUS.;Aviso de Chamamento Público - Port. SES n.º 135/2020;-;Portaria SES n.º 140/2020, de 08.04.2020;Hospital Santa Joana;10.839.561/0001-32;A depender do número de diárias utilizadas;"Máximo de 5 diárias de enfermaria por dia
";800,00;Diária de leito de enfermaria;Portal da Transparência do Governo de Pernambuco;https://comprasemergenciaiscovid19.saude.pe.gov.br/;;leitos;1 unidade;800,00;5,00
23/04/2020;ESTADUAL;---/PE;PE;SAÚDE;Fundo Estadual de Saúde;CONTRATAÇÃO DE SERVIÇOS ;Habilitação de Leitos em UTIs. Diárias de leitos de UTI em hospitais privados para pacientes do SUS;Aviso de Chamamento Público - Port. SES n.º 135/2020;-;Portaria SES n.º 160/2020, de 14.04.2020;Real Hospital Português;10.892.164/0001-24;A depender do número de diárias utilizadas;"Máximo de 10 diárias de UTI por dia
";2.000,00;Diária de leito de UTI;Portal da Transparência do Governo de Pernambuco;https://comprasemergenciaiscovid19.saude.pe.gov.br/;;leitos;1 unidade;2000,00;10,00
23/04/2020;ESTADUAL;---/PE;PE;SAÚDE;Fundo Estadual de Saúde;CONTRATAÇÃO DE SERVIÇOS ;Habilitação de Leitos em UTIs. Diárias de leitos de UTI em hospitais privados para pacientes do SUS;Aviso de Chamamento Público - Port. SES n.º 135/2020;-;Portaria SES n.º 160/2020, de 14.04.2020;Neurocardio;11.473.378/0001-29;A depender do número de diárias utilizadas;"Máximo de 5 diárias de UTI por dia
";2.000,00;Diária de leito de UTI;Portal da Transparência do Governo de Pernambuco;https://comprasemergenciaiscovid19.saude.pe.gov.br/;;leitos;1 unidade;2000,00;5,00
23/04/2020;ESTADUAL;---/PE;PE;SAÚDE;Fundo Estadual de Saúde;CONTRATAÇÃO DE SERVIÇOS ;Habilitação de Leitos em UTIs. Diárias de leitos de UTI em hospitais privados para pacientes do SUS;Aviso de Chamamento Público - Port. SES n.º 135/2020;-;Portaria SES n.º 160/2020, de 14.04.2020;CESAC - Recife;02.748.506/0003-70;A depender do número de diárias utilizadas;"Máximo de 7 diárias de UTI por dia
";2.000,00;Diária de leito de UTI;Portal da Transparência do Governo de Pernambuco;https://comprasemergenciaiscovid19.saude.pe.gov.br/;;leitos;1 unidade;2000,00;7,00
23/04/2020;ESTADUAL;---/PE;PE;SAÚDE;Fundo Estadual de Saúde;CONTRATAÇÃO DE SERVIÇOS ;Habilitação de Leitos em enfermaria. Diárias de leitos de enfermaria em hospitais privados para pacientes do SUS.;Aviso de Chamamento Público - Port. SES n.º 135/2020;-;Portaria SES n.º 160/2020, de 14.04.2020;CESAC - Recife;02.748.506/0003-70;A depender do número de diárias utilizadas;"Máximo de 10 diárias de enfermaria por dia
";600,00;Diária de leito de enfermaria;Portal da Transparência do Governo de Pernambuco;https://comprasemergenciaiscovid19.saude.pe.gov.br/;;leitos;1 unidade;600,00;10,00
23/04/2020;ESTADUAL;---/PE;PE;SAÚDE;Fundo Estadual de Saúde;CONTRATAÇÃO DE SERVIÇOS ;Habilitação de Leitos em UTIs. Diárias de leitos de UTI em hospitais privados para pacientes do SUS;Aviso de Chamamento Público - Port. SES n.º 135/2020;-;Portaria SES n.º 160/2020, de 14.04.2020;CESAC - Paulista;02.748.506/0003-70;A depender do número de diárias utilizadas;"Máximo de 18 diárias de UTI por dia
";2.000,00;Diária de leito de UTI;Portal da Transparência do Governo de Pernambuco;https://comprasemergenciaiscovid19.saude.pe.gov.br/;;leitos;1 unidade;2000,00;18,00
23/04/2020;ESTADUAL;---/PE;PE;SAÚDE;Fundo Estadual de Saúde;CONTRATAÇÃO DE SERVIÇOS ;Habilitação de Leitos em enfermaria. Diárias de leitos de enfermaria em hospitais privados para pacientes do SUS.;Aviso de Chamamento Público - Port. SES n.º 135/2020;-;Portaria SES n.º 160/2020, de 14.04.2020;CESAC - Paulista;02.748.506/0002-90;A depender do número de diárias utilizadas;"Máximo de 5 diárias de enfermaria por dia
";600,00;Diária de leito de enfermaria;Portal da Transparência do Governo de Pernambuco;https://comprasemergenciaiscovid19.saude.pe.gov.br/;;leitos;1 unidade;600,00;5,00
23/04/2020;ESTADUAL;---/PE;PE;SAÚDE;Fundo Estadual de Saúde;CONTRATAÇÃO DE SERVIÇOS ;Habilitação de Leitos em UTIs. Diárias de leitos de UTI em hospitais privados para pacientes do SUS;Aviso de Chamamento Público - Port. SES n.º 135/2020;-;Portaria SES n.º 163/2020, de 14.04.2020;Centro Hospitalar Albert Sabin;09.866.294/0001-03;A depender do número de diárias utilizadas;"Máximo de 09 diárias de UTI por dia
";2.000,00;Diária de leito de UTI;Portal da Transparência do Governo de Pernambuco;https://comprasemergenciaiscovid19.saude.pe.gov.br/;;leitos;1 unidade;2000,00;9,00
23/04/2020;ESTADUAL;---/PE;PE;SAÚDE;Fundo Estadual de Saúde;CONTRATAÇÃO DE SERVIÇOS ;Habilitação de Leitos em enfermaria. Diárias de leitos de enfermaria em hospitais privados para pacientes do SUS.;Aviso de Chamamento Público - Port. SES n.º 135/2020;-;Portaria SES n.º 163/2020, de 14.04.2020;Centro Hospitalar Albert Sabin;09.866.294/0001-03;A depender do número de diárias utilizadas;"Máximo de 10 diárias de enfermaria por dia
";600,00;Diária de leito de enfermaria;Portal da Transparência do Governo de Pernambuco;https://comprasemergenciaiscovid19.saude.pe.gov.br/;;leitos;1 unidade;600,00;10,00
17/04/2020;Estadual;---/AL;AL;Saúde; SECRETARIA DE ESTADO DA SAÚDE;Aquisição de Bens;VENTILADOR ARTIFICIAL ELETRÔNICO MODELO NEONATALPEDIÁTRICOADULTO MODOS VENTILAÇÃO VCV SIMV CPAP AC VNI BILEVEL PARÂMETROS VENTILATÓRIOS PARÂMETROS VC FR FIO2 PEEP CARACTERÍSTICAS ADICIONAIS 01 BATERIA INTERNA CARACTERÍSTICAS ADICIONAIS 02 TELA MONITORIZAÇÃO GRÁFICA ALARMES ALARMES AUDIOVISUAIS CIRCUITOS COM CIRCUITOS E FILTROS ;E:02000.0000005635/2020;CONTRATO EMERGENCIAL Nº 139/2020;;INTERMED EQUIP MEDICO HOSPITALAR LTDA;49.520.521/0001-69;R$ 3.712.500,00;75;49.500,00;Unidade;http://transparencia.al.gov.br/despesa/empenho/510524/2020NE02009/undefined/;;Ventilador Pulmonar;respirador - ventilador;1 unidade;49500,00;75,00
